periodid,periodname,periodcode,perioddescription,organisationunitname,cholera cases 5 years +,cholera cases under 5 years,cholera deaths 5 years +,cholera deaths under 5 years
201506,Jun-15,201506,,ha Kuwadzana PolyClinic,0,0,0,0
201506,Jun-15,201506,,ha Warren Park PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha Caledonia sate,0,0,0,0
201507,Jul-15,201507,,ha Eastley FHS Clinic,0,0,0,0
201507,Jul-15,201507,,ha Chitungwiza Central Hospital,0,0,0,0
201507,Jul-15,201507,,ha Harare Central Hospital,0,0,0,0
201507,Jul-15,201507,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201507,Jul-15,201507,,ha Greendale FHS Clinic,0,0,0,0
201507,Jul-15,201507,,ha Highlands Primary Care Clinic,0,0,0,0
201507,Jul-15,201507,,ha Mabvuku PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha Mabvuku Satellite,0,0,0,0
201507,Jul-15,201507,,ha Manyame Airbase Hospital,0,0,0,0
201507,Jul-15,201507,,ha Pacific,0,0,0,0
201507,Jul-15,201507,,ha Tafara FHS Clinic,0,0,0,0
201507,Jul-15,201507,,ha Arcadia Clinic,0,0,0,0
201507,Jul-15,201507,,ha Arcadia Medical Center,0,0,0,0
201507,Jul-15,201507,,ha Avenues Clinic Hospital,0,0,0,0
201507,Jul-15,201507,,ha Baines Avenue Clinic,0,0,0,0
201507,Jul-15,201507,,ha Braeside FHS Clinic,0,0,0,0
201507,Jul-15,201507,,ha Cimas Chinhoyi Clinic,0,0,0,0
201507,Jul-15,201507,,ha Delta Graniteside Clinic,0,0,0,0
201507,Jul-15,201507,,ha Gonda Hospital,0,0,0,0
201507,Jul-15,201507,,ha Harare City Private Institutions,0,0,0,0
201507,Jul-15,201507,,ha Harare Polytechnic Clinic,0,0,0,0
201507,Jul-15,201507,,ha Harare city centre VMMC clinic,0,0,0,0
201507,Jul-15,201507,,ha Hatfield Clinic,0,0,0,0
201507,Jul-15,201507,,ha Insco Wellness Clinic,0,0,0,0
201507,Jul-15,201507,,ha Metropolitan Clinic,0,0,0,0
201507,Jul-15,201507,,ha New Cranborne,0,0,0,0
201507,Jul-15,201507,,"ha PSI New start Centre, Kwame",0,0,0,0
201507,Jul-15,201507,,ha Parirenyatwa Clinic,0,0,0,0
201507,Jul-15,201507,,ha Prospect Palms,0,0,0,0
201507,Jul-15,201507,,ha Queen of Peace,0,0,0,0
201507,Jul-15,201507,,ha Red Crescent Society,0,0,0,0
201507,Jul-15,201507,,ha Roland Square Clinic,0,0,0,0
201507,Jul-15,201507,,ha St Annes Hospital,0,0,0,0
201507,Jul-15,201507,,ha West End Hospital,0,0,0,0
201507,Jul-15,201507,,ha Beatrice Road Hospital,0,0,0,0
201507,Jul-15,201507,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201507,Jul-15,201507,,ha Avondale Clinic,0,0,0,0
201507,Jul-15,201507,,ha Belvedere Satellite Clinic,0,0,0,0
201507,Jul-15,201507,,ha Mabelreign Satellite Clinic,0,0,0,0
201507,Jul-15,201507,,ha Marlborough Satellite Clinic,0,0,0,0
201507,Jul-15,201507,,ha Roland Square clini,0,0,0,0
201507,Jul-15,201507,,ha Rujeko PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha ZAPSO,0,0,0,0
201507,Jul-15,201507,,ha Borrowdale Clinic,0,0,0,0
201507,Jul-15,201507,,ha Hatcliffe PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha Highlands FHS Clinic,0,0,0,0
201507,Jul-15,201507,,ha Morris Depot Camp Hospital,0,0,0,0
201507,Jul-15,201507,,ha Mount Pleasant Clinic,0,0,0,0
201507,Jul-15,201507,,ha Newlands Clinic,0,0,0,0
201507,Jul-15,201507,,ha University of Zimbabwe,0,0,0,0
201507,Jul-15,201507,,ha Glen Norah Medical Centre,0,0,0,0
201507,Jul-15,201507,,ha Glen Norah Satellite Clinic,0,0,0,0
201507,Jul-15,201507,,ha Highfield PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha Rutsanana PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha Southerton Clinic,0,0,0,0
201507,Jul-15,201507,,ha Spilhaus,0,0,0,0
201507,Jul-15,201507,,ha Spilhaus_Data,0,0,0,0
201507,Jul-15,201507,,ha Vee’s Health Centre,0,0,0,0
201507,Jul-15,201507,,ha Western Triangle Clinic,0,0,0,0
201507,Jul-15,201507,,ha Dunameon,0,0,0,0
201507,Jul-15,201507,,ha Hopley Clinic,0,0,0,0
201507,Jul-15,201507,,ha Matapi Clinic,0,0,0,0
201507,Jul-15,201507,,ha Mbare Hostels Clinic,0,0,0,0
201507,Jul-15,201507,,ha Mbare PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha Sunningdale Clinic,0,0,0,0
201507,Jul-15,201507,,ha Waterfalls Clinic,0,0,0,0
201507,Jul-15,201507,,ha Budiriro PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha Budiriro Satellite Clinic,0,0,0,0
201507,Jul-15,201507,,ha Glen View Maternity Home,0,0,0,0
201507,Jul-15,201507,,ha Glen View PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha Glen View Satellite Clinic,0,0,0,0
201507,Jul-15,201507,,ha Mufakose PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha Starlight,0,0,0,0
201507,Jul-15,201507,,ha Kambuzuma PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha Kuwadzana Phase 4,0,0,0,0
201507,Jul-15,201507,,ha Kuwadzana PolyClinic,0,0,0,0
201507,Jul-15,201507,,ha Warren Park PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha Caledonia sate,0,0,0,0
201508,Aug-15,201508,,ha Eastley FHS Clinic,0,0,0,0
201508,Aug-15,201508,,ha Chitungwiza Central Hospital,0,0,0,0
201508,Aug-15,201508,,ha Harare Central Hospital,0,0,0,0
201508,Aug-15,201508,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201508,Aug-15,201508,,ha Greendale FHS Clinic,0,0,0,0
201508,Aug-15,201508,,ha Highlands Primary Care Clinic,0,0,0,0
201508,Aug-15,201508,,ha Mabvuku PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha Mabvuku Satellite,0,0,0,0
201508,Aug-15,201508,,ha Manyame Airbase Hospital,0,0,0,0
201508,Aug-15,201508,,ha Pacific,0,0,0,0
201508,Aug-15,201508,,ha Tafara FHS Clinic,0,0,0,0
201508,Aug-15,201508,,ha Arcadia Clinic,0,0,0,0
201508,Aug-15,201508,,ha Arcadia Medical Center,0,0,0,0
201508,Aug-15,201508,,ha Avenues Clinic Hospital,0,0,0,0
201508,Aug-15,201508,,ha Baines Avenue Clinic,0,0,0,0
201508,Aug-15,201508,,ha Braeside FHS Clinic,0,0,0,0
201508,Aug-15,201508,,ha Cimas Chinhoyi Clinic,0,0,0,0
201508,Aug-15,201508,,ha Delta Graniteside Clinic,0,0,0,0
201508,Aug-15,201508,,ha Gonda Hospital,0,0,0,0
201508,Aug-15,201508,,ha Harare City Private Institutions,0,0,0,0
201508,Aug-15,201508,,ha Harare Polytechnic Clinic,0,0,0,0
201508,Aug-15,201508,,ha Harare city centre VMMC clinic,0,0,0,0
201508,Aug-15,201508,,ha Hatfield Clinic,0,0,0,0
201508,Aug-15,201508,,ha Insco Wellness Clinic,0,0,0,0
201508,Aug-15,201508,,ha Metropolitan Clinic,0,0,0,0
201508,Aug-15,201508,,ha New Cranborne,0,0,0,0
201508,Aug-15,201508,,"ha PSI New start Centre, Kwame",0,0,0,0
201508,Aug-15,201508,,ha Parirenyatwa Clinic,0,0,0,0
201508,Aug-15,201508,,ha Prospect Palms,0,0,0,0
201508,Aug-15,201508,,ha Queen of Peace,0,0,0,0
201508,Aug-15,201508,,ha Red Crescent Society,0,0,0,0
201508,Aug-15,201508,,ha Roland Square Clinic,0,0,0,0
201508,Aug-15,201508,,ha St Annes Hospital,0,0,0,0
201508,Aug-15,201508,,ha West End Hospital,0,0,0,0
201508,Aug-15,201508,,ha Beatrice Road Hospital,0,0,0,0
201508,Aug-15,201508,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201508,Aug-15,201508,,ha Avondale Clinic,0,0,0,0
201508,Aug-15,201508,,ha Belvedere Satellite Clinic,0,0,0,0
201508,Aug-15,201508,,ha Mabelreign Satellite Clinic,0,0,0,0
201508,Aug-15,201508,,ha Marlborough Satellite Clinic,0,0,0,0
201508,Aug-15,201508,,ha Roland Square clini,0,0,0,0
201508,Aug-15,201508,,ha Rujeko PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha ZAPSO,0,0,0,0
201508,Aug-15,201508,,ha Borrowdale Clinic,0,0,0,0
201508,Aug-15,201508,,ha Hatcliffe PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha Highlands FHS Clinic,0,0,0,0
201508,Aug-15,201508,,ha Morris Depot Camp Hospital,0,0,0,0
201508,Aug-15,201508,,ha Mount Pleasant Clinic,0,0,0,0
201508,Aug-15,201508,,ha Newlands Clinic,0,0,0,0
201508,Aug-15,201508,,ha University of Zimbabwe,0,0,0,0
201508,Aug-15,201508,,ha Glen Norah Medical Centre,0,0,0,0
201508,Aug-15,201508,,ha Glen Norah Satellite Clinic,0,0,0,0
201508,Aug-15,201508,,ha Highfield PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha Rutsanana PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha Southerton Clinic,0,0,0,0
201508,Aug-15,201508,,ha Spilhaus,0,0,0,0
201508,Aug-15,201508,,ha Spilhaus_Data,0,0,0,0
201508,Aug-15,201508,,ha Vee’s Health Centre,0,0,0,0
201508,Aug-15,201508,,ha Western Triangle Clinic,0,0,0,0
201508,Aug-15,201508,,ha Dunameon,0,0,0,0
201508,Aug-15,201508,,ha Hopley Clinic,0,0,0,0
201508,Aug-15,201508,,ha Matapi Clinic,0,0,0,0
201508,Aug-15,201508,,ha Mbare Hostels Clinic,0,0,0,0
201508,Aug-15,201508,,ha Mbare PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha Sunningdale Clinic,0,0,0,0
201508,Aug-15,201508,,ha Waterfalls Clinic,0,0,0,0
201508,Aug-15,201508,,ha Budiriro PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha Budiriro Satellite Clinic,0,0,0,0
201508,Aug-15,201508,,ha Glen View Maternity Home,0,0,0,0
201508,Aug-15,201508,,ha Glen View PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha Glen View Satellite Clinic,0,0,0,0
201508,Aug-15,201508,,ha Mufakose PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha Starlight,0,0,0,0
201508,Aug-15,201508,,ha Kambuzuma PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha Kuwadzana Phase 4,0,0,0,0
201508,Aug-15,201508,,ha Kuwadzana PolyClinic,0,0,0,0
201508,Aug-15,201508,,ha Warren Park PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha Caledonia sate,0,0,0,0
201509,Sep-15,201509,,ha Eastley FHS Clinic,0,0,0,0
201509,Sep-15,201509,,ha Chitungwiza Central Hospital,0,0,0,0
201509,Sep-15,201509,,ha Harare Central Hospital,0,0,0,0
201509,Sep-15,201509,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201509,Sep-15,201509,,ha Greendale FHS Clinic,0,0,0,0
201509,Sep-15,201509,,ha Highlands Primary Care Clinic,0,0,0,0
201509,Sep-15,201509,,ha Mabvuku PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha Mabvuku Satellite,0,0,0,0
201509,Sep-15,201509,,ha Manyame Airbase Hospital,0,0,0,0
201509,Sep-15,201509,,ha Pacific,0,0,0,0
201509,Sep-15,201509,,ha Tafara FHS Clinic,0,0,0,0
201509,Sep-15,201509,,ha Arcadia Clinic,0,0,0,0
201509,Sep-15,201509,,ha Arcadia Medical Center,0,0,0,0
201509,Sep-15,201509,,ha Avenues Clinic Hospital,0,0,0,0
201509,Sep-15,201509,,ha Baines Avenue Clinic,0,0,0,0
201509,Sep-15,201509,,ha Braeside FHS Clinic,0,0,0,0
201509,Sep-15,201509,,ha Cimas Chinhoyi Clinic,0,0,0,0
201509,Sep-15,201509,,ha Delta Graniteside Clinic,0,0,0,0
201509,Sep-15,201509,,ha Gonda Hospital,0,0,0,0
201509,Sep-15,201509,,ha Harare City Private Institutions,0,0,0,0
201509,Sep-15,201509,,ha Harare Polytechnic Clinic,0,0,0,0
201509,Sep-15,201509,,ha Harare city centre VMMC clinic,0,0,0,0
201509,Sep-15,201509,,ha Hatfield Clinic,0,0,0,0
201509,Sep-15,201509,,ha Insco Wellness Clinic,0,0,0,0
201509,Sep-15,201509,,ha Metropolitan Clinic,0,0,0,0
201509,Sep-15,201509,,ha New Cranborne,0,0,0,0
201509,Sep-15,201509,,"ha PSI New start Centre, Kwame",0,0,0,0
201509,Sep-15,201509,,ha Parirenyatwa Clinic,0,0,0,0
201509,Sep-15,201509,,ha Prospect Palms,0,0,0,0
201509,Sep-15,201509,,ha Queen of Peace,0,0,0,0
201509,Sep-15,201509,,ha Red Crescent Society,0,0,0,0
201509,Sep-15,201509,,ha Roland Square Clinic,0,0,0,0
201509,Sep-15,201509,,ha St Annes Hospital,0,0,0,0
201509,Sep-15,201509,,ha West End Hospital,0,0,0,0
201509,Sep-15,201509,,ha Beatrice Road Hospital,0,0,0,0
201509,Sep-15,201509,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201509,Sep-15,201509,,ha Avondale Clinic,0,0,0,0
201509,Sep-15,201509,,ha Belvedere Satellite Clinic,0,0,0,0
201509,Sep-15,201509,,ha Mabelreign Satellite Clinic,0,0,0,0
201509,Sep-15,201509,,ha Marlborough Satellite Clinic,0,0,0,0
201509,Sep-15,201509,,ha Roland Square clini,0,0,0,0
201509,Sep-15,201509,,ha Rujeko PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha ZAPSO,0,0,0,0
201509,Sep-15,201509,,ha Borrowdale Clinic,0,0,0,0
201509,Sep-15,201509,,ha Hatcliffe PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha Highlands FHS Clinic,0,0,0,0
201509,Sep-15,201509,,ha Morris Depot Camp Hospital,0,0,0,0
201509,Sep-15,201509,,ha Mount Pleasant Clinic,0,0,0,0
201509,Sep-15,201509,,ha Newlands Clinic,0,0,0,0
201509,Sep-15,201509,,ha University of Zimbabwe,0,0,0,0
201509,Sep-15,201509,,ha Glen Norah Medical Centre,0,0,0,0
201509,Sep-15,201509,,ha Glen Norah Satellite Clinic,0,0,0,0
201509,Sep-15,201509,,ha Highfield PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha Rutsanana PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha Southerton Clinic,0,0,0,0
201509,Sep-15,201509,,ha Spilhaus,0,0,0,0
201509,Sep-15,201509,,ha Spilhaus_Data,0,0,0,0
201509,Sep-15,201509,,ha Vee’s Health Centre,0,0,0,0
201509,Sep-15,201509,,ha Western Triangle Clinic,0,0,0,0
201509,Sep-15,201509,,ha Dunameon,0,0,0,0
201509,Sep-15,201509,,ha Hopley Clinic,0,0,0,0
201509,Sep-15,201509,,ha Matapi Clinic,0,0,0,0
201509,Sep-15,201509,,ha Mbare Hostels Clinic,0,0,0,0
201509,Sep-15,201509,,ha Mbare PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha Sunningdale Clinic,0,0,0,0
201509,Sep-15,201509,,ha Waterfalls Clinic,0,0,0,0
201509,Sep-15,201509,,ha Budiriro PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha Budiriro Satellite Clinic,0,0,0,0
201509,Sep-15,201509,,ha Glen View Maternity Home,0,0,0,0
201509,Sep-15,201509,,ha Glen View PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha Glen View Satellite Clinic,0,0,0,0
201509,Sep-15,201509,,ha Mufakose PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha Starlight,0,0,0,0
201509,Sep-15,201509,,ha Kambuzuma PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha Kuwadzana Phase 4,0,0,0,0
201509,Sep-15,201509,,ha Kuwadzana PolyClinic,0,0,0,0
201509,Sep-15,201509,,ha Warren Park PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha Caledonia sate,0,0,0,0
201510,Oct-15,201510,,ha Eastley FHS Clinic,0,0,0,0
201510,Oct-15,201510,,ha Chitungwiza Central Hospital,0,0,0,0
201510,Oct-15,201510,,ha Harare Central Hospital,0,0,0,0
201510,Oct-15,201510,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201510,Oct-15,201510,,ha Greendale FHS Clinic,0,0,0,0
201510,Oct-15,201510,,ha Highlands Primary Care Clinic,0,0,0,0
201510,Oct-15,201510,,ha Mabvuku PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha Mabvuku Satellite,0,0,0,0
201510,Oct-15,201510,,ha Manyame Airbase Hospital,0,0,0,0
201510,Oct-15,201510,,ha Pacific,0,0,0,0
201510,Oct-15,201510,,ha Tafara FHS Clinic,0,0,0,0
201510,Oct-15,201510,,ha Arcadia Clinic,0,0,0,0
201510,Oct-15,201510,,ha Arcadia Medical Center,0,0,0,0
201510,Oct-15,201510,,ha Avenues Clinic Hospital,0,0,0,0
201510,Oct-15,201510,,ha Baines Avenue Clinic,0,0,0,0
201510,Oct-15,201510,,ha Braeside FHS Clinic,0,0,0,0
201510,Oct-15,201510,,ha Cimas Chinhoyi Clinic,0,0,0,0
201510,Oct-15,201510,,ha Delta Graniteside Clinic,0,0,0,0
201510,Oct-15,201510,,ha Gonda Hospital,0,0,0,0
201510,Oct-15,201510,,ha Harare City Private Institutions,0,0,0,0
201510,Oct-15,201510,,ha Harare Polytechnic Clinic,0,0,0,0
201510,Oct-15,201510,,ha Harare city centre VMMC clinic,0,0,0,0
201510,Oct-15,201510,,ha Hatfield Clinic,0,0,0,0
201510,Oct-15,201510,,ha Insco Wellness Clinic,0,0,0,0
201510,Oct-15,201510,,ha Metropolitan Clinic,0,0,0,0
201510,Oct-15,201510,,ha New Cranborne,0,0,0,0
201510,Oct-15,201510,,"ha PSI New start Centre, Kwame",0,0,0,0
201510,Oct-15,201510,,ha Parirenyatwa Clinic,0,0,0,0
201510,Oct-15,201510,,ha Prospect Palms,0,0,0,0
201510,Oct-15,201510,,ha Queen of Peace,0,0,0,0
201510,Oct-15,201510,,ha Red Crescent Society,0,0,0,0
201510,Oct-15,201510,,ha Roland Square Clinic,0,0,0,0
201510,Oct-15,201510,,ha St Annes Hospital,0,0,0,0
201510,Oct-15,201510,,ha West End Hospital,0,0,0,0
201510,Oct-15,201510,,ha Beatrice Road Hospital,0,0,0,0
201510,Oct-15,201510,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201510,Oct-15,201510,,ha Avondale Clinic,0,0,0,0
201510,Oct-15,201510,,ha Belvedere Satellite Clinic,0,0,0,0
201510,Oct-15,201510,,ha Mabelreign Satellite Clinic,0,0,0,0
201510,Oct-15,201510,,ha Marlborough Satellite Clinic,0,0,0,0
201510,Oct-15,201510,,ha Roland Square clini,0,0,0,0
201510,Oct-15,201510,,ha Rujeko PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha ZAPSO,0,0,0,0
201510,Oct-15,201510,,ha Borrowdale Clinic,0,0,0,0
201510,Oct-15,201510,,ha Hatcliffe PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha Highlands FHS Clinic,0,0,0,0
201510,Oct-15,201510,,ha Morris Depot Camp Hospital,0,0,0,0
201510,Oct-15,201510,,ha Mount Pleasant Clinic,0,0,0,0
201510,Oct-15,201510,,ha Newlands Clinic,0,0,0,0
201510,Oct-15,201510,,ha University of Zimbabwe,0,0,0,0
201510,Oct-15,201510,,ha Glen Norah Medical Centre,0,0,0,0
201510,Oct-15,201510,,ha Glen Norah Satellite Clinic,0,0,0,0
201510,Oct-15,201510,,ha Highfield PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha Rutsanana PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha Southerton Clinic,0,0,0,0
201510,Oct-15,201510,,ha Spilhaus,0,0,0,0
201510,Oct-15,201510,,ha Spilhaus_Data,0,0,0,0
201510,Oct-15,201510,,ha Vee’s Health Centre,0,0,0,0
201510,Oct-15,201510,,ha Western Triangle Clinic,0,0,0,0
201510,Oct-15,201510,,ha Dunameon,0,0,0,0
201510,Oct-15,201510,,ha Hopley Clinic,0,0,0,0
201510,Oct-15,201510,,ha Matapi Clinic,0,0,0,0
201510,Oct-15,201510,,ha Mbare Hostels Clinic,0,0,0,0
201510,Oct-15,201510,,ha Mbare PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha Sunningdale Clinic,0,0,0,0
201510,Oct-15,201510,,ha Waterfalls Clinic,0,0,0,0
201510,Oct-15,201510,,ha Budiriro PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha Budiriro Satellite Clinic,0,0,0,0
201510,Oct-15,201510,,ha Glen View Maternity Home,0,0,0,0
201510,Oct-15,201510,,ha Glen View PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha Glen View Satellite Clinic,0,0,0,0
201510,Oct-15,201510,,ha Mufakose PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha Starlight,0,0,0,0
201510,Oct-15,201510,,ha Kambuzuma PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha Kuwadzana Phase 4,0,0,0,0
201510,Oct-15,201510,,ha Kuwadzana PolyClinic,0,0,0,0
201510,Oct-15,201510,,ha Warren Park PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha Caledonia sate,0,0,0,0
201511,Nov-15,201511,,ha Eastley FHS Clinic,0,0,0,0
201511,Nov-15,201511,,ha Chitungwiza Central Hospital,0,0,0,0
201511,Nov-15,201511,,ha Harare Central Hospital,0,0,0,0
201511,Nov-15,201511,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201511,Nov-15,201511,,ha Greendale FHS Clinic,0,0,0,0
201511,Nov-15,201511,,ha Highlands Primary Care Clinic,0,0,0,0
201511,Nov-15,201511,,ha Mabvuku PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha Mabvuku Satellite,0,0,0,0
201511,Nov-15,201511,,ha Manyame Airbase Hospital,0,0,0,0
201511,Nov-15,201511,,ha Pacific,0,0,0,0
201511,Nov-15,201511,,ha Tafara FHS Clinic,0,0,0,0
201511,Nov-15,201511,,ha Arcadia Clinic,0,0,0,0
201511,Nov-15,201511,,ha Arcadia Medical Center,0,0,0,0
201511,Nov-15,201511,,ha Avenues Clinic Hospital,0,0,0,0
201511,Nov-15,201511,,ha Baines Avenue Clinic,0,0,0,0
201511,Nov-15,201511,,ha Braeside FHS Clinic,0,0,0,0
201511,Nov-15,201511,,ha Cimas Chinhoyi Clinic,0,0,0,0
201511,Nov-15,201511,,ha Delta Graniteside Clinic,0,0,0,0
201511,Nov-15,201511,,ha Gonda Hospital,0,0,0,0
201511,Nov-15,201511,,ha Harare City Private Institutions,0,0,0,0
201511,Nov-15,201511,,ha Harare Polytechnic Clinic,0,0,0,0
201511,Nov-15,201511,,ha Harare city centre VMMC clinic,0,0,0,0
201511,Nov-15,201511,,ha Hatfield Clinic,0,0,0,0
201511,Nov-15,201511,,ha Insco Wellness Clinic,0,0,0,0
201511,Nov-15,201511,,ha Metropolitan Clinic,0,0,0,0
201511,Nov-15,201511,,ha New Cranborne,0,0,0,0
201511,Nov-15,201511,,"ha PSI New start Centre, Kwame",0,0,0,0
201511,Nov-15,201511,,ha Parirenyatwa Clinic,0,0,0,0
201511,Nov-15,201511,,ha Prospect Palms,0,0,0,0
201511,Nov-15,201511,,ha Queen of Peace,0,0,0,0
201511,Nov-15,201511,,ha Red Crescent Society,0,0,0,0
201511,Nov-15,201511,,ha Roland Square Clinic,0,0,0,0
201511,Nov-15,201511,,ha St Annes Hospital,0,0,0,0
201511,Nov-15,201511,,ha West End Hospital,0,0,0,0
201511,Nov-15,201511,,ha Beatrice Road Hospital,0,0,0,0
201511,Nov-15,201511,,ha Wilkins Infectious Diseases Hospital,0,0,0,0
201511,Nov-15,201511,,ha Avondale Clinic,0,0,0,0
201511,Nov-15,201511,,ha Belvedere Satellite Clinic,0,0,0,0
201511,Nov-15,201511,,ha Mabelreign Satellite Clinic,0,0,0,0
201511,Nov-15,201511,,ha Marlborough Satellite Clinic,0,0,0,0
201511,Nov-15,201511,,ha Roland Square clini,0,0,0,0
201511,Nov-15,201511,,ha Rujeko PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha ZAPSO,0,0,0,0
201511,Nov-15,201511,,ha Borrowdale Clinic,0,0,0,0
201511,Nov-15,201511,,ha Hatcliffe PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha Highlands FHS Clinic,0,0,0,0
201511,Nov-15,201511,,ha Morris Depot Camp Hospital,0,0,0,0
201511,Nov-15,201511,,ha Mount Pleasant Clinic,0,0,0,0
201511,Nov-15,201511,,ha Newlands Clinic,0,0,0,0
201511,Nov-15,201511,,ha University of Zimbabwe,0,0,0,0
201511,Nov-15,201511,,ha Glen Norah Medical Centre,0,0,0,0
201511,Nov-15,201511,,ha Glen Norah Satellite Clinic,0,0,0,0
201511,Nov-15,201511,,ha Highfield PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha Rutsanana PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha Southerton Clinic,0,0,0,0
201511,Nov-15,201511,,ha Spilhaus,0,0,0,0
201511,Nov-15,201511,,ha Spilhaus_Data,0,0,0,0
201511,Nov-15,201511,,ha Vee’s Health Centre,0,0,0,0
201511,Nov-15,201511,,ha Western Triangle Clinic,0,0,0,0
201511,Nov-15,201511,,ha Dunameon,0,0,0,0
201511,Nov-15,201511,,ha Hopley Clinic,0,0,0,0
201511,Nov-15,201511,,ha Matapi Clinic,0,0,0,0
201511,Nov-15,201511,,ha Mbare Hostels Clinic,0,0,0,0
201511,Nov-15,201511,,ha Mbare PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha Sunningdale Clinic,0,0,0,0
201511,Nov-15,201511,,ha Waterfalls Clinic,0,0,0,0
201511,Nov-15,201511,,ha Budiriro PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha Budiriro Satellite Clinic,0,0,0,0
201511,Nov-15,201511,,ha Glen View Maternity Home,0,0,0,0
201511,Nov-15,201511,,ha Glen View PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha Glen View Satellite Clinic,0,0,0,0
201511,Nov-15,201511,,ha Mufakose PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha Starlight,0,0,0,0
201511,Nov-15,201511,,ha Kambuzuma PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha Kuwadzana Phase 4,0,0,0,0
201511,Nov-15,201511,,ha Kuwadzana PolyClinic,0,0,0,0
201511,Nov-15,201511,,ha Warren Park PolyClinic,0,0,0,0
201512,Dec-15,201512,,ha Caledonia sate,0,0,0,0
201512,Dec-15,201512,,ha Eastley FHS Clinic,0,0,0,0
201512,Dec-15,201512,,ha Chitungwiza Central Hospital,0,0,0,0
201512,Dec-15,201512,,ha Harare Central Hospital,0,0,0,0
201512,Dec-15,201512,,ha Parirenyatwa Group of Hospitals,0,0,0,0
201512,Dec-15,201512,,ha Greendale FHS Clinic,0,0,0,0
201512,Dec-15,201512,,ha Highlands Primary Care Clinic,0,0,0,0
201512,Dec-15,201512,,ha Mabvuku PolyClinic,0,0,0,0
201512,Dec-15,201512,,ha Mabvuku Satellite,0,0,0,0
201512,Dec-15,201512,,ha Manyame Airbase Hospital,0,0,0,0
201512,Dec-15,201512,,ha Pacific,0,0,0,0
201512,Dec-15,201512,,ha Tafara FHS Clinic,0,0,0,0
